record_type,record_id,person_key,display_name,role,claim_type,claim_value,event_type,organization_name,event_year,source_key,source_url,source_type,status,confidence,priority,review_action,match_features_json,reconciliation_notes
career_event,102,,"Patrick Kevin Gleeson, MD, MSCE",attending_or_outcome_candidate,penn_training_history_candidate,penn_training_history_candidate: University of Pennsylvania / Penn Medicine,attending_profile_training_history_candidate,University of Pennsylvania / Penn Medicine,,penn_attending_profile_providers_profile_patrick_gleeson_42e3bf9ca1,https://www3.pennmedicine.org/providers/profile/patrick-gleeson,career_event,needs_review,0.78,122,Review official profile training-history claim and reconcile to a Penn trainee identity or independent public anchor.,"[""official_penn_profile"", ""profile_name_match"", ""structured_provider_training_field"", ""penn_training_language""]",Career-event candidate; link to prior Penn trainee identity only after source/profile evidence agrees.
npi_candidate,npi_candidate_43d9b3243263ccc3,ranvir bhatia,Ranvir Bhatia MD,resident,npi_candidate,1588424469: RANVIR RAMAN BHATIA MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1588424469,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_160d67b30fefbf3b,person_rashad-jabarkheel-md_2beaa670bc49,"Rashad Jabarkheel, MD",resident,npi_candidate,1780203067: RASHAD JABARKHEEL MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1780203067,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_1c9dca7ec01a1b44,person_reagan-a-collins-md_414704abbb63,"Reagan A. Collins, MD",resident,npi_candidate,1780486902: REAGAN COLLINS / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1780486902,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_d2de3418b5bfb9cd,reid muenzen,"Reid Muenzen, MD",fellow,npi_candidate,1124647045: REID MICHAEL MUENZEN MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1124647045,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_af546583a0590dfa,person_richard-wu-md_f3c8d41c7d20,"Richard Wu, MD",resident,npi_candidate,"1013150796: RICHARD MAO WU M.D., M.P.H. / Internal Medicine, Gastroenterology / PA",,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1013150796,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_f4525a284c92b679,person_rishab-ramapriyan-md_3dba0705089f,"Rishab Ramapriyan, MD",resident,npi_candidate,1720881576: RISHAB RAMAPRIYAN / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1720881576,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_4e8b6de6b8fadaa9,person_robert-colbourn-md-phd_31286de767d8,"Robert Colbourn, MD, PhD",fellow,npi_candidate,1790435535: ROBERT COLBOURN MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1790435535,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_ee7a2e1bfe8d0fb9,person_robert-eisinger-md-phd_c42b07988a1d,"Robert Eisinger, MD, PhD",resident,npi_candidate,"1205576147: ROBERT STEPHEN EISINGER MD, PhD / Student in an Organized Health Care Education/Training Program / PA",,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1205576147,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_363c25500d557867,robert monsour,"Robert Monsour, MD",resident,npi_candidate,1235824087: ROBERT CONRAD MONSOUR MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1235824087,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_d4e568427878331a,person_roby-daniel-md_5c30dfc5886a,"Roby Daniel, MD",resident,npi_candidate,1033912548: ROBY DANIEL MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1033912548,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_8d5017d250ec076c,rohi gheewala,Rohi Gheewala MD,resident,npi_candidate,1447983515: ROHI GHEEWALA / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1447983515,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_33c6b314c42e4a47,roxanna fouladi,Roxanna Fouladi MD,resident,npi_candidate,1407642200: ROXANNA FOULADI MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1407642200,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_6c3834e051d0c7a5,person_ruhee-shah_d4607dd3bd61,Ruhee Shah,resident,npi_candidate,1972206902: RUHEE SHAH MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1972206902,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_aabe5768b005d601,person_ryan-g-mcqueen-md_96157200316a,"Ryan G. McQueen, MD",resident,npi_candidate,1548734783: RYAN MCQUEEN / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1548734783,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_b8a12c4bf04b13dd,person_ryan-linzer-md_80fd4fcc3aa7,"Ryan Linzer, MD",resident,npi_candidate,1083301030: RYAN LINZER MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1083301030,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_c1e5de9791812d35,person_sabine-schneider-md-phd_1921d87ece70,"Sabine Schneider, MD PhD",resident,npi_candidate,"1770228009: SABINE SCHNEIDER MD, PhD / Student in an Organized Health Care Education/Training Program / PA",,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1770228009,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_0e0ebabd57c0c207,person_sahana-raghunathan-md_7a9140f4c2cd,"Sahana Raghunathan, MD",resident,npi_candidate,1215789037: SAHANA RAGHUNATHAN MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1215789037,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_7ecc7625c485cb2c,person_samantha-finkelstein-md_c32e3d8c36c1,"Samantha Finkelstein, MD",resident,npi_candidate,1518717545: SAMANTHA FINKELSTEIN MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1518717545,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_907c8bb4c8cde70e,samuel braza,Samuel Braza MD,resident,npi_candidate,1245026749: SAMUEL BRAZA MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1245026749,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
npi_candidate,npi_candidate_0ea2dd0c1d291d77,person_samuel-fallon-md_dceb3354dccb,"Samuel Fallon, MD",resident,npi_candidate,1609579820: SAMUEL JUDE FALLON MD / Student in an Organized Health Care Education/Training Program / PA,,,,nppes_npi_registry,https://npiregistry.cms.hhs.gov/provider-view/1609579820,licensure_api,needs_review,0.73,105,"Review NPI name, taxonomy, PA/location, and official profile or roster context before using as an identity anchor.","[""exact_first_last_name"", ""state_location_match"", ""philadelphia_location"", ""student_or_training_taxonomy""]","NPPES/NPI candidate; use as secondary identity anchor only after name, location, taxonomy, and source context agree."
